id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
1372,8,151735,-3.19198,-7.25119,-3.55066,6.06926,-3.60419,6.07253,-7.20538,6.29249,24.9026,34.6845,102.539,-0.00746725,0.998722,-0.0151303,-0.0476411,396.665,304.421,29.3646,41.9781,0.114517
1373,4,151765,-2.49957,-9.30004,-3.61444,4.33303,-3.66481,4.34124,-7.04919,4.8928,24.9117,34.8363,102.577,-0.00722339,0.998976,-0.00563993,-0.044311,396.612,306.443,29.2742,41.5499,0.116164
1374,5,151777,-2.15649,-9.70849,-3.76201,0.444697,-3.80525,0.463992,-6.70608,1.75805,24.917,34.8707,102.618,-0.00702987,0.99906,-0.00375222,-0.0426104,396.49,311.159,29.0633,40.5509,0.120009
1375,8,151785,-1.81256,-10.1324,-3.76201,0.444697,-3.80525,0.463992,-6.70608,1.75805,24.925,34.9224,102.68,-0.0068363,0.999138,-0.00186448,-0.0409096,396.49,311.159,29.0633,40.5509,0.120009
1376,5,151825,-1.75318,-10.4938,-3.83084,-0.924192,-3.87166,-0.900991,-6.60914,0.654159,24.9357,34.9258,102.811,-0.00673232,0.999152,-3.86044e-05,-0.0406148,396.492,312.945,30.5914,41.3011,0.129778
1377,8,151815,-1.84537,-10.5144,-3.83084,-0.924192,-3.87166,-0.900991,-6.60914,0.654159,24.9353,34.9626,102.783,-0.00720701,0.999128,-0.000117001,-0.0411371,396.492,312.945,30.5914,41.3011,0.129778
1378,5,151860,-1.56696,-10.5682,-4.06411,-2.58103,-4.1029,-2.55316,-6.70364,-0.684645,24.9411,34.9162,102.851,-0.00700387,0.999186,0.000406084,-0.039725,396.977,315.053,30.6251,40.4675,0.137972
1379,8,151855,-1.69449,-10.8531,-4.06411,-2.58103,-4.1029,-2.55316,-6.70364,-0.684645,24.9499,34.9303,102.985,-0.00662833,0.999163,0.00178727,-0.0403198,396.977,315.053,30.6251,40.4675,0.137972
1380,5,151899,-1.61939,-10.6129,-4.07555,-2.49825,-4.11458,-2.47062,-6.73155,-0.618167,24.9532,34.8701,103.017,-0.007142,0.999174,0.000915196,-0.0399837,397.038,314.967,30.7334,40.7701,0.132322
1381,5,151899,-1.41791,-10.4195,-4.07555,-2.49825,-4.11458,-2.47062,-6.73155,-0.618167,24.9573,34.7643,103.044,-0.00722819,0.999214,0.000486145,-0.0389802,397.038,314.967,30.7334,40.7701,0.132322
1382,5,151926,-1.56667,-11.7571,-4.14111,-2.45869,-4.18062,-2.43118,-6.82978,-0.58748,24.9813,34.7282,102.963,-0.00649837,0.999157,0.0072249,-0.0398872,397.256,314.884,30.2056,40.1572,0.131949
1383,5,151926,-1.67224,-11.5535,-4.14111,-2.45869,-4.18062,-2.43118,-6.82978,-0.58748,25.0066,34.6146,102.991,-0.00692588,0.99913,0.00678188,-0.0405547,397.256,314.884,30.2056,40.1572,0.131949
1384,5,151959,-1.27587,-8.61387,-4.22649,-1.87623,-4.26773,-1.85042,-7.03301,-0.119845,25.0135,34.6289,103.077,-0.00837739,0.999193,-0.00777149,-0.038515,397.614,314.128,29.928,40.0351,0.14155
1385,8,151955,-1.83205,-12.8932,-4.22649,-1.87623,-4.26773,-1.85042,-7.03301,-0.119845,25.0234,34.5805,102.948,-0.00619576,0.99903,0.0135203,-0.0414599,397.614,314.128,29.928,40.0351,0.14155
1386,0,151985,-0.971733,-6.91524,-4.22649,-1.87623,-4.26773,-1.85042,-7.03301,-0.119845,25.1001,34.5008,103.028,-0.0090986,0.999138,-0.0155856,-0.03738,397.614,314.128,29.928,40.0351,0.14155
1387,8,151985,-0.971733,-6.91524,-4.12432,-0.995342,-4.16676,-0.972033,-7.01363,0.591558,25.1001,34.5008,103.028,-0.0090986,0.999138,-0.0155856,-0.03738,397.426,312.972,29.5451,39.8406,0.133992
1388,4,152005,-1.39898,-7.07319,-3.94464,-0.0228629,-3.98802,-0.00227284,-6.89776,1.37814,25.1731,34.4896,102.866,-0.00791649,0.999064,-0.0148517,-0.0398551,396.99,311.709,29.6273,39.8171,0.133419
1389,5,152033,-1.25657,-7.09758,-3.86099,0.432888,-3.9048,0.452183,-6.84423,1.74675,25.2366,34.4644,102.878,-0.0100168,0.999059,-0.0145373,-0.0396223,396.788,311.123,29.6654,39.8062,0.133153
1390,0,152045,-1.03509,-7.08521,-3.86099,0.432888,-3.9048,0.452183,-6.84423,1.74675,25.3848,34.4058,102.907,-0.012117,0.999049,-0.0142228,-0.0393894,396.788,311.123,29.6654,39.8062,0.133153
1391,5,152076,1.71297,-6.74514,-2.79587,1.63749,-2.83574,1.65362,-5.51043,2.73626,25.6663,34.199,102.846,-0.0138261,0.999428,-0.0146888,-0.0271519,393.534,309.483,28.8001,39.068,0.105282
