id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
0,0,69337,-26.4516,-38.07,-29.4265,-42.2921,3.46017e-32,1.98498,-48.3858,-37.0752,12.0119,35.0315,62.9467,0.0582695,0.989688,0.110981,-0.0693171,388.301,261.152,25.5664,28.7041,0.740872
1,8,69367,-23.428,-39.8039,-29.4265,-42.2921,-29.6118,-42.2412,-48.3858,-37.0752,12.21,35.0412,62.904,0.0534307,0.989972,0.117526,-0.0573503,388.301,261.152,25.5664,28.7041,0.740872
2,0,69367,-23.428,-39.8039,-26.5159,-42.8931,-29.6118,-42.2412,-43.6705,-39.0511,12.21,35.0412,62.904,0.0534307,0.989972,0.117526,-0.0573503,382.064,262.274,26.9504,30.5602,0.928724
3,8,69418,-19.7734,-39.8064,-26.5159,-42.8931,-26.6851,-42.8552,-43.6705,-39.0511,12.5628,35.0961,62.7038,0.044925,0.991252,0.115486,-0.0454328,382.064,262.274,26.9504,30.5602,0.928724
4,0,69418,-19.7734,-39.8064,-22.6856,-43.2754,-26.6851,-42.8552,-37.0582,-40.4121,12.5628,35.0961,62.7038,0.044925,0.991252,0.115486,-0.0454328,373.192,262.605,25.4997,30.2318,0.672724
5,8,69437,-18.0383,-40.1915,-22.6856,-43.2754,-22.8295,-43.2467,-37.0582,-40.4121,12.7039,35.1062,62.673,0.0413993,0.991549,0.116525,-0.0392174,373.192,262.605,25.4997,30.2318,0.672724
6,0,69437,-18.0383,-40.1915,-20.5821,-43.3999,-22.8295,-43.2467,-33.3417,-40.9006,12.7039,35.1062,62.673,0.0413993,0.991549,0.116525,-0.0392174,368.052,262.439,26.2669,29.6004,0.550485
7,0,69467,-15.9499,-40.6912,-20.5821,-43.3999,-22.8295,-43.2467,-33.3417,-40.9006,12.9047,35.1223,62.6123,0.0367518,0.991833,0.117851,-0.0320655,368.052,262.439,26.2669,29.6004,0.550485
8,8,69488,-14.2525,-39.9118,-20.5821,-43.3999,-20.7108,-43.3747,-33.3417,-40.9006,13.0255,35.1189,62.6306,0.0345828,0.992516,0.114235,-0.0258061,368.052,262.439,26.2669,29.6004,0.550485
9,0,69488,-14.2525,-39.9118,-18.3153,-43.3363,-20.7108,-43.3747,-29.1396,-40.8271,13.0255,35.1189,62.6306,0.0345828,0.992516,0.114235,-0.0258061,361.991,261.637,26.9908,30.4997,0.463428
10,0,69589,-7.8343,-41.8615,-18.3153,-43.3363,-20.7108,-43.3747,-29.1396,-40.8271,13.6042,35.1417,62.5968,0.0229173,0.992368,0.121135,-0.00250527,361.991,261.637,26.9908,30.4997,0.463428
11,0,69589,-7.8343,-41.8615,-15.856,-43.463,-20.7108,-43.3747,-24.7757,-41.341,13.6042,35.1417,62.5968,0.0229173,0.992368,0.121135,-0.00250527,355.426,261.666,26.8686,30.8179,0.401273
12,0,69589,-7.8343,-41.8615,-10.3411,-43.8971,-20.7108,-43.3747,-15.1392,-42.948,13.6042,35.1417,62.5968,0.0229173,0.992368,0.121135,-0.00250527,340.446,262.768,26.6419,30.8698,0.138637
13,0,69667,-2.43792,-42.6503,-10.3411,-43.8971,-20.7108,-43.3747,-15.1392,-42.948,14.0613,35.1866,62.6268,0.0167955,0.992029,0.123549,0.0181944,340.446,262.768,26.6419,30.8698,0.138637
14,0,69721,0.568493,-42.8461,-10.3411,-43.8971,-20.7108,-43.3747,-15.1392,-42.948,14.3825,35.2079,62.519,0.0113981,0.99185,0.12365,0.0285438,340.446,262.768,26.6419,30.8698,0.138637
15,0,69721,0.568493,-42.8461,-5.38536,-44.119,-20.7108,-43.3747,-6.3121,-43.882,14.3825,35.2079,62.519,0.0113981,0.99185,0.12365,0.0285438,326.263,263.504,25.8626,29.4583,0.022469
