id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
850,7,115664,24.9156,-40.8149,25.1611,-41.2219,25.1943,-41.1723,27.7488,-37.352,20.7777,34.237,82.7391,0.00176711,0.994446,0.105161,0.00401712,258.253,268.654,25.8809,31.7084,-0.525365
851,7,115664,24.8671,-41.1049,25.1611,-41.2219,25.1943,-41.1723,27.7488,-37.352,20.7784,34.2351,82.7412,0.00194623,0.994314,0.106407,0.00371947,258.253,268.654,25.8809,31.7084,-0.525365
852,7,115688,24.6683,-40.659,25.2568,-41.2054,25.29,-41.1557,27.8412,-37.3347,20.7766,34.2352,82.7387,0.001878,0.994383,0.105789,0.00292743,258.061,268.618,26.0036,31.3083,-0.529564
853,8,115679,24.7894,-40.6035,25.2568,-41.2054,25.29,-41.1557,27.8412,-37.3347,20.7777,34.234,82.7581,0.00187468,0.994407,0.105538,0.00352833,258.061,268.618,26.0036,31.3083,-0.529564
854,7,115720,24.4898,-39.5945,25.0096,-40.5693,25.0435,-40.5213,27.6434,-36.83,20.7728,34.2334,82.7799,0.00206789,0.994691,0.102857,0.00261992,258.457,267.694,25.6193,31.6046,-0.59056
855,8,115719,24.4005,-39.9068,25.0096,-40.5693,25.0435,-40.5213,27.6434,-36.83,20.7735,34.234,82.7568,0.00173821,0.994542,0.104302,0.00194424,258.457,267.694,25.6193,31.6046,-0.59056
856,7,115753,24.2706,-39.2918,25.1112,-40.1912,25.1453,-40.1439,27.7633,-36.5199,20.7652,34.2372,82.7509,0.00188131,0.994646,0.103308,0.0016089,258.166,267.22,25.521,31.6808,-0.539683
857,8,115749,24.1879,-38.5786,25.1112,-40.1912,25.1453,-40.1439,27.7633,-36.5199,20.7659,34.2325,82.8106,0.00226109,0.994966,0.100176,0.00171149,258.166,267.22,25.521,31.6808,-0.539683
858,7,115796,24.1787,-37.9024,25.0771,-40.2585,25.1112,-40.2112,27.7267,-36.5758,20.7586,34.235,82.8005,0.00196324,0.995036,0.0994827,0.00179179,258.235,267.244,25.2261,30.7139,-0.568921
859,7,115796,24.1582,-38.1506,25.0771,-40.2585,25.1112,-40.2112,27.7267,-36.5758,20.7485,34.2405,82.7652,0.00184489,0.994929,0.100552,0.00157282,258.235,267.244,25.2261,30.7139,-0.568921
860,7,115820,24.1742,-37.458,25.2747,-39.7681,25.309,-39.7218,27.9449,-36.1709,20.7443,34.2399,82.7808,0.00166538,0.995105,0.0987898,0.00187208,257.733,266.708,25.3773,31.788,-0.462975
861,8,115820,24.1742,-37.458,25.2747,-39.7681,25.309,-39.7218,27.9449,-36.1709,20.7443,34.2399,82.7808,0.00166538,0.995105,0.0987898,0.00187208,257.733,266.708,25.3773,31.788,-0.462975
862,7,115853,24.1185,-37.075,25.0392,-39.3042,25.0742,-39.2591,27.748,-35.805,20.7327,34.2433,82.8239,0.00146297,0.995096,0.0988853,0.00177135,258.083,265.983,25.5105,31.3879,-0.48009
863,8,115850,23.8654,-37.1683,25.0392,-39.3042,25.0742,-39.2591,27.748,-35.805,20.7348,34.247,82.7737,0.0016864,0.995061,0.0992543,0.000539196,258.083,265.983,25.5105,31.3879,-0.48009
864,7,115888,23.9754,-36.7195,25.0625,-38.8362,25.0978,-38.7922,27.7984,-35.4253,20.7342,34.247,82.7781,0.00147348,0.995074,0.0991175,0.00110491,257.985,265.379,24.7053,31.7167,-0.494765
865,8,115890,24.0635,-36.646,25.0625,-38.8362,25.0978,-38.7922,27.7984,-35.4253,20.7225,34.2463,82.8624,0.00126056,0.995087,0.0989807,0.00167062,257.985,265.379,24.7053,31.7167,-0.494765
866,0,115920,23.8296,-35.9821,25.0625,-38.8362,25.0978,-38.7922,27.7984,-35.4253,20.7198,34.2508,82.864,0.00140331,0.995226,0.0975824,0.000842969,257.985,265.379,24.7053,31.7167,-0.494765
867,7,115939,23.858,-35.7979,24.5984,-38.1307,24.6346,-38.0885,27.3978,-34.8732,20.7204,34.2519,82.8618,0.00144557,0.995211,0.0977312,0.00101124,258.761,264.269,25.3683,31.8073,-0.561696
868,7,115970,23.8793,-35.4721,24.5616,-37.9546,24.598,-37.9129,27.3732,-34.7322,20.7208,34.2526,82.8605,0.00148783,0.995196,0.09788,0.00117951,258.724,264.051,24.4267,31.319,-0.465433
869,8,115970,23.8793,-35.4721,24.5616,-37.9546,24.598,-37.9129,27.3732,-34.7322,20.7208,34.2526,82.8605,0.00148783,0.995196,0.09788,0.00117951,258.724,264.051,24.4267,31.319,-0.465433
870,7,116006,23.9095,-35.5196,24.6049,-37.6117,24.6415,-37.5708,27.4352,-34.4529,20.731,34.2628,82.8283,0.00150192,0.994995,0.0999035,0.00112869,258.581,263.53,25.5228,31.0587,-0.492602
871,8,116000,23.6885,-35.2818,24.6049,-37.6117,24.6415,-37.5708,27.4352,-34.4529,20.7298,34.2556,82.8589,0.00158228,0.995094,0.0989256,0.000265918,258.581,263.53,25.5228,31.0587,-0.492602
872,7,116057,23.7791,-35.0219,24.452,-37.3287,24.489,-37.2886,27.3063,-34.2301,20.7302,34.2563,82.8562,0.00154914,0.994943,0.100426,0.000671894,258.821,263.157,24.9017,31.4306,-0.474483
873,8,116060,23.9213,-35.3485,24.452,-37.3287,24.489,-37.2886,27.3063,-34.2301,20.7378,34.2695,82.8068,0.001516,0.99479,0.101926,0.00107787,258.821,263.157,24.9017,31.4306,-0.474483
874,7,116096,24.2854,-35.0502,24.5432,-36.8103,24.5805,-36.7714,27.4246,-33.8069,20.7403,34.2688,82.8109,0.00155267,0.994738,0.102404,0.00280931,258.589,262.466,24.5473,31.5053,-0.502428
875,7,116096,24.5962,-35.3796,24.5432,-36.8103,24.5805,-36.7714,27.4246,-33.8069,20.7452,34.2692,82.8104,0.00152797,0.994587,0.103821,0.00408144,258.589,262.466,24.5473,31.5053,-0.502428
876,0,116110,24.6655,-35.0083,24.5432,-36.8103,24.5805,-36.7714,27.4246,-33.8069,20.7468,34.2669,82.8216,0.00158933,0.994682,0.10288,0.00454074,258.589,262.466,24.5473,31.5053,-0.502428
877,8,116110,24.6603,-34.9024,24.279,-36.5833,24.3168,-36.545,27.186,-33.6339,20.7468,34.2669,82.8216,0.00158933,0.994682,0.10288,0.00454074,259.057,262.081,24.3803,31.3439,-0.527909
