id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
26,62959,-10.1569,-33.8939,-9.73905,-33.7451,-4.05774,-26.5065,-12.3845,-24.9247,18.5975,28.6263,66.8788,-0.00444188,0.988851,0.135947,-0.0606046,333.184,318.106
27,63092,-5.28623,-36.3705,-5.40801,-36.4861,0.982129,-28.5377,-7.81422,-27.7088,18.6852,28.6632,66.8837,-0.00165748,0.988368,0.147494,-0.0370358,326.341,321.399
28,63092,-3.69933,-38.411,-5.40801,-36.4861,0.982129,-28.5377,-7.81422,-27.7088,18.7811,28.711,66.894,-0.000734082,0.987254,0.156318,-0.0299072,326.341,321.399
29,63192,-1.97367,-37.9658,-0.398799,-37.7664,0.982129,-28.5377,-2.51825,-29.0092,18.7873,28.6982,66.8898,0.000138267,0.98775,0.154573,-0.0213896,318.483,322.982
30,63192,1.59606,-38.5953,-0.398799,-37.7664,0.982129,-28.5377,-2.51825,-29.0092,18.9448,28.733,66.8836,0.00200035,0.987557,0.157171,-0.00492122,318.483,322.982
31,63259,1.47858,-38.5955,2.35572,-37.9581,9.61042,-28.7158,0.396681,-29.2039,18.8708,28.7334,66.8912,0.00200035,0.987557,0.157171,-0.00492123,314.089,323.279
32,63309,4.13857,-37.613,3.96375,-37.7228,11.3081,-28.1663,2.10021,-28.9648,18.9505,28.7201,66.8669,0.00185572,0.988214,0.152891,0.0073874,311.566,322.979
33,63309,6.05962,-37.2102,3.96375,-37.7228,11.3081,-28.1663,2.10021,-28.9648,19.082,28.7067,66.8378,0.00272772,0.988387,0.151095,0.0159072,311.566,322.979
34,63359,5.96005,-37.2337,6.93028,-37.098,14.4401,-26.911,5.24395,-28.33,19.02,28.7222,66.863,0.00272772,0.988387,0.151095,0.0159072,306.882,322.36
35,63393,8.65262,-36.2624,6.93028,-37.098,14.4401,-26.911,5.24395,-28.33,19.1229,28.6965,66.8211,0.00258249,0.988765,0.146772,0.0282125,306.882,322.36
36,63442,10.2478,-35.2962,10.1496,-35.5477,17.6213,-24.5488,8.66027,-26.7551,19.1711,28.6607,66.9014,0.00302369,0.989133,0.14256,0.0358155,301.871,320.561
37,63494,12.2493,-32.8797,11.4562,-34.5201,17.6213,-24.5488,10.0489,-25.7112,19.2134,28.6418,66.815,0.00379848,0.990257,0.131496,0.0456688,299.803,319.409
38,63494,13.9195,-31.9069,11.4562,-34.5201,17.6213,-24.5488,10.0489,-25.7112,19.3072,28.5824,66.8421,0.00423901,0.99043,0.127257,0.053264,299.803,319.409
39,63542,13.8507,-31.927,13.6265,-32.6678,20.7045,-20.5967,12.3563,-23.8295,19.2685,28.5983,66.9391,0.00423901,0.99043,0.127257,0.053264,296.446,317.338
40,63609,14.7602,-29.9718,14.8639,-31.3096,21.6953,-18.8003,13.6734,-22.4497,19.3085,28.5436,66.9264,0.0052705,0.991257,0.118467,0.0578633,294.522,315.791
41,63609,16.8337,-27.5563,14.8639,-31.3096,21.6953,-18.8003,13.6734,-22.4497,19.3926,28.4748,66.794,0.00604307,0.991897,0.107341,0.0676913,294.522,315.791
42,63676,16.7447,-27.6826,17.0014,-27.7747,22.9822,-14.3688,15.9551,-18.8589,19.3354,28.5561,66.805,0.00604307,0.991897,0.107341,0.0676913,291.227,311.784
43,63693,17.7287,-25.6723,17.0014,-27.7747,22.9822,-14.3688,15.9551,-18.8589,19.4182,28.4383,66.789,0.00707312,0.992481,0.0985234,0.0722755,291.227,311.784
44,63743,18.3637,-23.6779,18.0881,-24.8452,23.2202,-10.8721,17.1211,-15.8831,19.4342,28.3878,66.8319,0.00718561,0.993107,0.0893374,0.0755416,289.553,308.46
45,63776,19.0126,-21.6571,18.457,-22.6045,22.8409,-8.34052,17.5237,-13.6068,19.4584,28.3113,66.8969,0.00729742,0.993637,0.080143,0.0788004,289.013,305.908
46,63826,18.995,-19.7471,18.7075,-21.0997,22.5897,-6.6439,17.7968,-12.0783,19.4601,28.2594,66.9288,0.00677522,0.994301,0.0713814,0.0788883,288.657,304.223
47,63908,18.6076,-18.9563,18.7964,-17.2535,21.2883,-2.51204,17.9114,-8.17125,19.4556,28.243,66.921,0.00600052,0.994702,0.067795,0.077044,288.587,299.903
48,63908,18.5877,-16.9588,18.7964,-17.2535,21.2883,-2.51204,17.9114,-8.17125,19.4553,28.1225,66.9803,0.00547762,0.995258,0.0590258,0.0771235,288.587,299.903
49,63967,18.1189,-13.6906,18.3098,-14.4801,19.7047,0.246458,17.4111,-5.354,19.4315,28.109,66.8829,0.00592013,0.99621,0.0430599,0.0753442,289.375,296.796
50,63959,18.1967,-16.1164,18.3098,-14.4801,19.7047,0.246458,17.4111,-5.354,19.4482,28.0664,66.9833,0.00470266,0.99561,0.0554364,0.0752754,289.375,296.796
51,64042,17.2676,-9.57627,16.9857,-11.2311,16.9961,3.16051,16.0268,-2.0537,19.3864,28.0056,66.7471,0.00558541,0.997135,0.0234886,0.0716883,291.456,293.109
52,64042,17.2676,-9.57627,16.9857,-11.2311,16.9961,3.16051,16.0268,-2.0537,19.3864,28.0056,66.7471,0.00558541,0.997135,0.0234886,0.0716883,291.456,293.109
53,64109,15.4913,-7.6816,15.5971,-8.52707,14.457,5.43165,14.5713,0.693058,19.3575,27.9538,66.7939,0.00437935,0.997886,0.0146241,0.063176,293.604,290.094
