id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
32,131537,-0.126681,-64.9739,-0.10475,-67.0435,0.0674977,-66.9742,29.6244,-55.0794,17.5976,40.6259,81.4977,-0.0400434,0.980484,0.19162,-0.018156,305.817,287.687
33,131567,-0.489589,-64.8548,-0.10475,-67.0435,0.0674977,-66.9742,29.6244,-55.0794,17.433,40.6029,81.5136,-0.0404751,0.980529,0.191229,-0.0188776,305.817,287.687
34,131584,-0.901047,-64.9502,-0.466023,-67.0009,-0.309823,-66.9287,26.2532,-54.6537,17.2801,40.5698,81.447,-0.0411013,0.980417,0.19155,-0.0200411,306.803,287.49
35,131607,-1.25608,-65.0504,-0.872569,-67.1819,-0.735632,-67.1167,22.5023,-56.0386,17.167,40.5453,81.3977,-0.0417274,0.980304,0.19187,-0.0212046,308.229,287.687
36,131607,-1.25608,-65.0504,-0.872569,-67.1819,-0.735632,-67.1167,22.5023,-56.0386,17.167,40.5453,81.3977,-0.0417274,0.980304,0.19187,-0.0212046,308.229,287.687
37,131617,-1.67737,-63.6666,-0.872569,-67.1819,-0.735632,-67.1167,22.5023,-56.0386,17.0941,40.5363,81.393,-0.0418956,0.981225,0.18692,-0.0224129,308.229,287.687
38,131637,-2.14381,-63.7195,-0.872569,-67.1819,-0.735632,-67.1167,22.5023,-56.0386,16.9331,40.5111,81.364,-0.0421506,0.981158,0.187068,-0.023609,308.229,287.687
39,131637,-2.14381,-63.7195,-1.37226,-67.3189,-1.25906,-67.2585,17.8761,-57.0441,16.9331,40.5111,81.364,-0.0421506,0.981158,0.187068,-0.023609,309.809,287.856
40,131657,-2.34631,-64.8898,-1.37226,-67.3189,-1.25906,-67.2585,17.8761,-57.0441,16.7545,40.4747,81.3209,-0.0437112,0.980274,0.191217,-0.0242534,309.809,287.856
41,131667,-3.24959,-64.7411,-1.37226,-67.3189,-1.25906,-67.2585,17.8761,-57.0441,16.6682,40.4651,81.2357,-0.0434019,0.980354,0.190416,-0.02765,309.809,287.856
42,131667,-3.24959,-64.7411,-1.59874,-66.3767,-1.4943,-66.2732,15.5916,-49.3257,16.6682,40.4651,81.2357,-0.0434019,0.980354,0.190416,-0.02765,310.412,285.595
43,131687,-2.9226,-64.3287,-1.59874,-66.3767,-1.4943,-66.2732,15.5916,-49.3257,16.4811,40.434,81.1608,-0.0434264,0.980677,0.189126,-0.0248778,310.412,285.595
44,131707,-3.28238,-63.5791,-1.9223,-66.4542,-1.83393,-66.3534,12.594,-49.8858,16.2776,40.4134,81.1998,-0.0439518,0.981152,0.186472,-0.0252461,311.563,285.619
45,131707,-3.28238,-63.5791,-1.9223,-66.4542,-1.83393,-66.3534,12.594,-49.8858,16.2776,40.4134,81.1998,-0.0439518,0.981152,0.186472,-0.0252461,311.563,285.619
46,131717,-3.83929,-64.1146,-1.9223,-66.4542,-1.83393,-66.3534,12.594,-49.8858,16.1701,40.3955,81.1819,-0.044181,0.980745,0.188265,-0.0272752,311.563,285.619
47,131737,-4.53475,-64.49,-1.9223,-66.4542,-1.83393,-66.3534,12.594,-49.8858,15.9679,40.374,81.0455,-0.0448954,0.980449,0.189299,-0.0294922,311.563,285.619
48,131737,-4.53475,-64.49,-2.68507,-66.9597,-2.63514,-66.8804,5.58741,-53.8335,15.9679,40.374,81.0455,-0.0448954,0.980449,0.189299,-0.0294922,314.272,286.536
49,131757,-5.1785,-64.1434,-2.68507,-66.9597,-2.63514,-66.8804,5.58741,-53.8335,15.7477,40.3545,80.9862,-0.045169,0.980662,0.187878,-0.0310345,314.272,286.536
50,131767,-4.98349,-64.3039,-2.68507,-66.9597,-2.63514,-66.8804,5.58741,-53.8335,15.6406,40.3385,80.9597,-0.0452087,0.980579,0.188551,-0.0294897,314.272,286.536
51,131767,-4.98349,-64.3039,-3.20079,-66.3429,-3.1769,-66.234,0.671167,-48.7001,15.6406,40.3385,80.9597,-0.0452087,0.980579,0.188551,-0.0294897,315.909,285.175
52,131787,-5.42383,-64.119,-3.20079,-66.3429,-3.1769,-66.234,0.671167,-48.7001,15.4175,40.3123,80.932,-0.0462614,0.980649,0.187783,-0.0304287,315.909,285.175
53,131807,-5.32965,-64.0824,-4.43707,-66.5121,-4.47614,-66.4096,-10.8063,-49.8076,15.3031,40.3046,80.8996,-0.0468141,0.980678,0.187643,-0.0294736,320.401,285.081
54,131817,-5.39958,-64.0631,-4.43707,-66.5121,-4.47614,-66.4096,-10.8063,-49.8076,15.0742,40.2892,80.8348,-0.0473667,0.980707,0.187503,-0.0285185,320.401,285.081
55,131837,-5.78855,-63.6129,-4.43707,-66.5121,-4.47614,-66.4096,-10.8063,-49.8076,14.841,40.2778,80.8089,-0.0482148,0.980989,0.185725,-0.0290337,320.401,285.081
56,131837,-5.78855,-63.6129,-4.2375,-66.3943,-4.26665,-66.2865,-8.97038,-48.8928,14.841,40.2778,80.8089,-0.0482148,0.980989,0.185725,-0.0290337,319.511,285.118
