id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
27,25785,-10.997,-27.6313,-10.6277,-29.0124,-10.7093,-29.1678,-13.2587,-20.7714,18.5358,28.426,66.958,-0.00223553,0.992015,0.108668,-0.0639681,334.838,312.651
28,25833,-9.43802,-28.5726,-8.91344,-30.5928,-8.96234,-30.8834,-11.4608,-22.3898,18.5691,28.4509,66.9814,-0.00174395,0.991977,0.113098,-0.0564586,332.161,314.536
29,25833,-8.90354,-30.8836,-8.91344,-30.5928,-8.96234,-30.8834,-11.4608,-22.3898,18.6369,28.5576,66.8722,-0.00236614,0.990906,0.123017,-0.0544668,332.161,314.536
30,25885,-7.34273,-31.8185,-7.05041,-31.9142,-7.05368,-32.3225,-9.5002,-23.7408,18.6689,28.569,66.9299,-0.00187433,0.990734,0.127432,-0.0469502,329.21,316.079
31,25885,-7.34273,-31.8185,-7.05041,-31.9142,-7.05368,-32.3225,-9.5002,-23.7408,18.6689,28.569,66.9299,-0.00187433,0.990734,0.127432,-0.0469502,329.21,316.079
32,25952,-5.3676,-32.8499,-4.36752,-33.0967,-4.29452,-33.6019,-6.66454,-24.945,18.7127,28.5894,66.9128,-0.00125051,0.990513,0.132195,-0.0375108,324.933,317.456
33,26002,-3.74608,-33.8539,-2.34403,-33.8189,-2.20756,-34.3805,-4.52294,-25.6785,18.7496,28.5889,66.9748,-0.00118814,0.990135,0.136894,-0.0298454,321.715,318.327
34,26002,-1.63981,-34.9327,-2.34403,-33.8189,-2.20756,-34.3805,-4.52294,-25.6785,18.874,28.6254,67.0183,-0.00056404,0.989709,0.14163,-0.020399,321.715,318.327
35,26068,-0.0308638,-35.9587,0.555753,-34.2411,0.78331,-34.8075,-1.44353,-26.0991,18.8927,28.624,67.0544,-0.000501491,0.989158,0.146304,-0.0127292,317.097,318.914
36,26068,-0.0308638,-35.9587,0.555753,-34.2411,0.78331,-34.8075,-1.44353,-26.0991,18.8927,28.624,67.0544,-0.000501491,0.989158,0.146304,-0.0127292,317.097,318.914
