id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
0,162433,0.602669,-57.0422,-2.73762,-59.2399,-6.86311e-07,1.90318,64.3211,29.8826,16.1782,29.8522,89.5408,0.0231732,0.973002,0.228872,0.0186569,309.027,274.52
1,162521,-0.976481,-60.6898,-2.79898,-59.4298,-2.79144,-59.0728,-1.63148,-4.19935,15.8121,30.0074,89.7934,0.0169728,0.970163,0.241566,0.0118796,316.676,276.165
2,162533,-1.20152,-60.9109,-2.79898,-59.4298,-2.79144,-59.0728,-1.63148,-4.19935,15.7394,30.0364,89.8643,0.0170152,0.97,0.242243,0.0113185,316.676,276.165
3,162555,-1.62119,-61.2168,-2.55032,-59.6538,-2.39805,-59.4773,22.6107,-30.4841,15.7115,30.053,89.8467,0.0160496,0.969784,0.243257,0.00930114,313.628,280.017
4,162563,-2.10567,-61.5679,-2.55032,-59.6538,-2.39805,-59.4773,22.6107,-30.4841,15.6346,30.0984,89.7981,0.0150839,0.969563,0.24427,0.00728368,313.628,280.017
5,162583,-2.05578,-62.1081,-2.55032,-59.6538,-2.39805,-59.4773,22.6107,-30.4841,15.5724,30.0959,89.8853,0.0144781,0.969077,0.246215,0.00769673,313.628,280.017
6,162583,-2.05578,-62.1081,-2.74016,-60.0125,-3.1764,-60.1479,-125.511,-98.0985,15.5724,30.0959,89.8853,0.0144781,0.969077,0.246215,0.00769673,327.51,285.12
7,162603,-2.53328,-62.2024,-2.74016,-60.0125,-3.1764,-60.1479,-125.511,-98.0985,15.5075,30.1023,89.8777,0.0136592,0.969026,0.246517,0.00567729,327.51,285.12
8,162658,-3.07095,-62.122,-2.20067,-60.3013,-2.29373,-60.5592,-24.6412,-122.467,15.3756,30.069,90.0107,0.0129242,0.969064,0.246442,0.00379697,319.11,287.505
9,162653,-2.80882,-62.0105,-2.20067,-60.3013,-2.29373,-60.5592,-24.6412,-122.467,15.3787,30.085,89.9391,0.0128098,0.969189,0.245937,0.00491005,319.11,287.505
10,162683,-3.55449,-62.2106,-2.20067,-60.3013,-2.29373,-60.5592,-24.6412,-122.467,15.3197,30.0492,90.0811,0.0123653,0.968968,0.246871,0.00178184,319.11,287.505
11,162871,-7.39682,-61.4678,-2.80291,-59.7371,-2.29373,-60.5592,-78.0764,-55.2401,14.9552,30.0678,90.0549,0.0152246,0.969513,0.24425,-0.0124161,325.193,281.832
12,162863,-6.14858,-61.6145,-2.80291,-59.7371,-3.16493,-59.7155,-78.0764,-55.2401,15.0942,30.0787,89.9974,0.0143613,0.969467,0.244673,-0.0079032,325.193,281.832
13,162989,-14.1396,-61.7306,-2.24525,-60.314,-3.16493,-59.7155,-41.9064,-126.494,14.3389,30.0736,90.2389,0.0206447,0.968538,0.245225,-0.0370387,321.02,287.362
14,162983,-10.763,-61.3321,-2.24525,-60.314,-2.40356,-60.5781,-41.9064,-126.494,14.7802,30.0832,90.0135,0.017409,0.969362,0.243662,-0.0257353,321.02,287.362
15,163155,-19.6208,-62.2581,-2.24451,-60.1567,-2.40356,-60.5781,-3.18612,-100.428,14.1499,30.0824,90.2778,0.024702,0.96699,0.246765,-0.058535,336.573,285.646
16,163173,-20.6666,-62.4573,-2.24451,-60.1567,-2.40356,-60.5781,-3.18612,-100.428,14.083,30.093,90.275,0.0248817,0.966604,0.247271,-0.0625658,336.573,285.646
17,163714,-5.135,-62.2762,-7.89985,-62.9733,-8.52854,-63.163,-2490.52,-812.319,15.5106,30.1066,90.0742,0.0134463,0.968952,0.246808,-0.00603076,332.824,290.251
18,163754,-3.41017,-61.3075,-7.89985,-62.9733,-8.52854,-63.163,-2490.52,-812.319,15.6731,30.1056,90.0768,0.0104511,0.969909,0.243245,-0.000287202,332.824,290.251
