id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
0,106577,4.77945,-31.1747,4.49142,-28.0493,9.85116e+13,-1.81966,11.23,-8.48117,3.75008,38.0919,70.671,0.0267166,0.99821,0.0525193,-0.0102759,478.765,244.912
1,106638,4.90338,-31.0152,4.49142,-28.0493,9.85116e+13,-1.81966,11.23,-8.48117,3.54486,38.1819,71.0242,0.0245928,0.998325,0.0516831,-0.00845851,478.765,244.912
2,106638,4.90338,-31.0152,5.50622,-28.913,9.85116e+13,-1.81966,13.298,-9.60729,3.54486,38.1819,71.0242,0.0245928,0.998325,0.0516831,-0.00845851,476.041,246.537
3,106638,4.90338,-31.0152,5.11147,-30.3464,9.85116e+13,-1.81966,13.4959,-12.3025,3.54486,38.1819,71.0242,0.0245928,0.998325,0.0516831,-0.00845851,476.533,249.366
4,106679,4.92885,-33.1149,5.11147,-30.3464,5.20094,-30.1538,13.4959,-12.3025,3.45729,38.2747,71.1726,0.0226449,0.997848,0.0609879,-0.00817015,476.533,249.366
5,106711,5.15236,-33.4657,4.74356,-29.2128,4.82428,-29.0118,12.2814,-10.4413,3.46879,38.2747,71.1634,0.0216136,0.997777,0.0625962,-0.00745458,477.724,247.19
6,106708,5.0198,-33.3656,4.74356,-29.2128,4.82428,-29.0118,12.2814,-10.4413,3.44769,38.2946,71.1842,0.0223966,0.997794,0.0620124,-0.0077171,477.724,247.19
7,106738,5.42733,-34.1532,4.74356,-29.2128,4.82428,-29.0118,12.2814,-10.4413,3.44678,38.3581,71.1974,0.0203338,0.997643,0.0652283,-0.0062859,477.724,247.19
8,106738,5.42733,-34.1532,4.20792,-29.6933,4.28837,-29.4986,11.7203,-11.5051,3.44678,38.3581,71.1974,0.0203338,0.997643,0.0652283,-0.0062859,478.796,248.192
9,106758,4.61996,-32.8265,4.20792,-29.6933,4.28837,-29.4986,11.7203,-11.5051,3.46059,38.3876,71.2423,0.018451,0.998017,0.059215,-0.0107759,478.796,248.192
10,106768,4.61545,-33.4753,4.20792,-29.6933,4.28837,-29.4986,11.7203,-11.5051,3.47407,38.4084,71.2496,0.0177293,0.997852,0.0620827,-0.0111234,478.796,248.192
11,106768,4.61545,-33.4753,4.27725,-29.8496,4.35901,-29.6559,11.9166,-11.7543,3.47407,38.4084,71.2496,0.0177293,0.997852,0.0620827,-0.0111234,478.599,248.475
12,106788,4.83614,-35.3104,4.27725,-29.8496,4.35901,-29.6559,11.9166,-11.7543,3.51874,38.4343,71.2503,0.0167468,0.99733,0.0702573,-0.0107555,478.599,248.475
13,106811,4.77011,-35.0431,4.58091,-31.7394,4.67539,-31.5611,13.4596,-14.9803,3.53793,38.4383,71.2568,0.0163003,0.997415,0.0690571,-0.0113178,477.323,252.255
14,106819,4.75355,-34.7857,4.58091,-31.7394,4.67539,-31.5611,13.4596,-14.9803,3.59312,38.4499,71.2753,0.0158538,0.997498,0.0678569,-0.01188,477.323,252.255
15,106844,5.01789,-34.6829,4.35797,-31.0075,4.44695,-30.8237,12.6982,-13.7728,3.6679,38.4439,71.2811,0.0154721,0.997541,0.0674273,-0.0112021,478.003,250.9
16,106839,5.31954,-34.5373,4.35797,-31.0075,4.44695,-30.8237,12.6982,-13.7728,3.64931,38.4528,71.2832,0.015498,0.997609,0.0666753,-0.00955685,478.003,250.9
17,106877,5.1939,-34.8288,4.41503,-32.0412,4.5103,-31.8662,13.3725,-15.5807,3.75013,38.4308,71.3494,0.0162767,0.997482,0.0681971,-0.0106498,477.543,252.971
18,106869,5.28208,-34.5801,4.41503,-32.0412,4.5103,-31.8662,13.3725,-15.5807,3.74268,38.4379,71.287,0.0150904,0.997584,0.0669976,-0.0105241,477.543,252.971
