id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
0,0,57105,5.43981,-42.9749,4.42179,-41.4192,-3.15337e-29,1.89327,11.9472,-48.2589,22.5468,37.0641,78.6532,0.00676776,0.991945,0.126487,0.00047271,297.709,269.89,31.8139,37.0179,-0.315654
1,0,57125,5.29216,-43.8583,4.42179,-41.4192,-3.15337e-29,1.89327,11.9472,-48.2589,22.5567,37.0914,78.752,0.00633734,0.991471,0.130173,-0.000482863,297.709,269.89,31.8139,37.0179,-0.315654
2,0,57125,5.29216,-43.8583,4.3612,-41.3562,-3.15337e-29,1.89327,11.8289,-48.175,22.5567,37.0914,78.752,0.00633734,0.991471,0.130173,-0.000482863,297.953,269.798,31.5098,37.3492,-0.361596
3,8,57155,5.48477,-44.2226,4.3612,-41.3562,4.43833,-41.4266,11.8289,-48.175,22.5524,37.144,78.6917,0.0048909,0.991319,0.131387,-3.91955e-05,297.953,269.798,31.5098,37.3492,-0.361596
4,4,57195,6.12262,-44.2462,4.25087,-41.9784,4.32825,-42.051,11.7656,-49.0293,22.5447,37.1991,78.6753,0.00415828,0.991375,0.130989,0.00102571,298.15,270.822,32.5233,37.0407,-0.440708
5,8,57195,5.74287,-44.2088,4.25087,-41.9784,4.32825,-42.051,11.7656,-49.0293,22.5447,37.1991,78.6753,0.00415828,0.991375,0.130989,0.00102571,298.15,270.822,32.5233,37.0407,-0.440708
6,8,57205,5.75937,-44.0443,4.25087,-41.9784,4.32825,-42.051,11.7656,-49.0293,22.5374,37.2105,78.6752,0.00433202,0.991475,0.130216,0.00122867,298.15,270.822,32.5233,37.0407,-0.440708
7,5,57239,6.17367,-43.9862,4.22132,-42.6238,4.29959,-42.6986,11.8473,-49.9123,22.5357,37.21,78.6742,0.00424649,0.991527,0.129824,0.00150182,298.104,272.019,32.0345,36.8238,-0.458509
8,5,57239,6.29503,-44.1341,4.22132,-42.6238,4.29959,-42.6986,11.8473,-49.9123,22.5355,37.2125,78.6727,0.00429357,0.991448,0.130419,0.00207598,298.104,272.019,32.0345,36.8238,-0.458509
9,0,57255,6.22031,-43.8914,4.22132,-42.6238,4.29959,-42.6986,11.8473,-49.9123,22.5321,37.2089,78.6722,0.00416096,0.991578,0.129431,0.00177497,298.104,272.019,32.0345,36.8238,-0.458509
