id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
239,0,101797,12.5111,-28.4174,12.2076,-28.3106,12.3246,-28.339,25.5032,-31.5389,19.0472,32.6414,68.8686,0.018434,0.996459,0.0808639,0.0137973,290.012,232.396,21.1284,27.6297,-0.299312
240,0,101817,12.9222,-28.2085,12.2076,-28.3106,12.3246,-28.339,25.5032,-31.5389,19.0458,32.6418,68.8714,0.0183157,0.996564,0.0795497,0.0140516,290.012,232.396,21.1284,27.6297,-0.299312
241,5,101828,13.2991,-28.2356,14.3544,-28.4236,14.4813,-28.45,28.9031,-31.4565,19.046,32.6376,68.871,0.0183069,0.996577,0.079631,0.0125454,286.166,232.994,20.6019,27.6574,-0.17314
242,8,101827,13.2742,-28.2977,14.3544,-28.4236,14.4813,-28.45,28.9031,-31.4565,19.046,32.6431,68.8737,0.0183396,0.996545,0.079887,0.0133898,286.166,232.994,20.6019,27.6574,-0.17314
243,8,101877,14.8609,-28.5052,14.7437,-28.4346,14.8791,-28.4643,30.3356,-31.8469,19.046,32.6367,68.8709,0.018298,0.996589,0.0797121,0.0110391,284.669,233.625,20.2399,27.272,-0.217732
244,0,101897,15.1868,-28.3403,14.7437,-28.4346,14.8791,-28.4643,30.3356,-31.8469,19.0449,32.6352,68.8721,0.0185102,0.996646,0.0788157,0.0119346,284.669,233.625,20.2399,27.272,-0.217732
245,0,101917,15.7157,-27.8101,14.7437,-28.4346,14.8791,-28.4643,30.3356,-31.8469,19.0423,32.6334,68.8668,0.018621,0.996857,0.0760462,0.0120697,284.669,233.625,20.2399,27.272,-0.217732
246,8,101917,16.5843,-27.9889,16.7354,-28.5508,16.8717,-28.5744,32.5076,-31.2826,19.0423,32.6334,68.8668,0.018621,0.996857,0.0760462,0.0120697,282.343,233.611,19.9715,28.409,-0.232384
247,0,101947,17.4434,-27.6976,16.7354,-28.5508,16.8717,-28.5744,32.5076,-31.2826,19.0406,32.6335,68.851,0.0185897,0.99698,0.0745048,0.0115525,282.343,233.611,19.9715,28.409,-0.232384
248,5,101962,18.3835,-27.8311,17.3731,-28.582,17.5139,-28.6059,33.7223,-31.3598,19.0403,32.6341,68.8511,0.0185271,0.996951,0.0749557,0.0113088,281.029,233.941,20.24,28.2225,-0.167255
